,Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,List,Target,Slide,Comments,new_value_temporary,new_value_one_indexed,new_name_file
1649,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,Image,fixation_cross,Print,,1675958937335,b,witch,Slide145b.PNG,,,,
1650,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958937901,b,witch,Slide145b.PNG,,,,
1651,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958937902,b,witch,Slide145b.PNG,,,,
1652,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958939904,b,witch,Slide145b.PNG,,,,
1653,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958939905,b,witch,Slide145b.PNG,,,,
1654,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,Timer,blank_timer,End,End,1675958940908,b,witch,Slide145b.PNG,,,,
1655,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958940912,b,witch,Slide145b.PNG,,,,
1656,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,PennController,303,_Trial_,End,1675958940914,b,witch,Slide145b.PNG,,,,
1657,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,309,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-125.webm,1675958940914,b,witch,Slide145b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial126,,5f953_session1_listb_naming_trial126_witch
1658,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,PennController,206,_Trial_,Start,1675958940916,b,thermometer,Slide45b.PNG,,,,
1659,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,Image,fixation_cross,Print,,1675958940917,b,thermometer,Slide45b.PNG,,,,
1660,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958941481,b,thermometer,Slide45b.PNG,,,,
1661,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958941482,b,thermometer,Slide45b.PNG,,,,
1662,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958943484,b,thermometer,Slide45b.PNG,,,,
1663,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958943485,b,thermometer,Slide45b.PNG,,,,
1664,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,Timer,blank_timer,End,End,1675958944485,b,thermometer,Slide45b.PNG,,,,
1665,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958944491,b,thermometer,Slide45b.PNG,,,,
1666,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,PennController,206,_Trial_,End,1675958944493,b,thermometer,Slide45b.PNG,,,,
1667,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,212,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-126.webm,1675958944493,b,thermometer,Slide45b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial127,,5f953_session1_listb_naming_trial127_thermometer
1668,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,PennController,195,_Trial_,Start,1675958944495,b,cactus,Slide33b.PNG,,,,
1669,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,Image,fixation_cross,Print,,1675958944496,b,cactus,Slide33b.PNG,,,,
1670,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958945061,b,cactus,Slide33b.PNG,,,,
1671,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958945062,b,cactus,Slide33b.PNG,,,,
1672,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958947062,b,cactus,Slide33b.PNG,,,,
1673,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958947063,b,cactus,Slide33b.PNG,,,,
1674,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,Timer,blank_timer,End,End,1675958948065,b,cactus,Slide33b.PNG,,,,
1675,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958948072,b,cactus,Slide33b.PNG,,,,
1676,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,PennController,195,_Trial_,End,1675958948074,b,cactus,Slide33b.PNG,,,,
1677,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,201,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-127.webm,1675958948074,b,cactus,Slide33b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial128,,5f953_session1_listb_naming_trial128_cactus
1678,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,PennController,189,_Trial_,Start,1675958948076,b,fist,Slide27b.PNG,,,,
1679,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,Image,fixation_cross,Print,,1675958948077,b,fist,Slide27b.PNG,,,,
1680,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958948641,b,fist,Slide27b.PNG,,,,
1681,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958948643,b,fist,Slide27b.PNG,,,,
1682,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958950644,b,fist,Slide27b.PNG,,,,
1683,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958950645,b,fist,Slide27b.PNG,,,,
1684,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,Timer,blank_timer,End,End,1675958951649,b,fist,Slide27b.PNG,,,,
1685,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958951656,b,fist,Slide27b.PNG,,,,
1686,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,PennController,189,_Trial_,End,1675958951657,b,fist,Slide27b.PNG,,,,
1687,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,195,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-128.webm,1675958951657,b,fist,Slide27b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial129,,5f953_session1_listb_naming_trial129_fist
1688,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,PennController,265,_Trial_,Start,1675958951660,b,nurse,Slide106b.PNG,,,,
1689,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,Image,fixation_cross,Print,,1675958951661,b,nurse,Slide106b.PNG,,,,
1690,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958952221,b,nurse,Slide106b.PNG,,,,
1691,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958952222,b,nurse,Slide106b.PNG,,,,
1692,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958954225,b,nurse,Slide106b.PNG,,,,
1693,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958954226,b,nurse,Slide106b.PNG,,,,
1694,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,Timer,blank_timer,End,End,1675958955228,b,nurse,Slide106b.PNG,,,,
1695,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,PennController,265,_Trial_,End,1675958955231,b,nurse,Slide106b.PNG,,,,
1696,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958955231,b,nurse,Slide106b.PNG,,,,
1697,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,271,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-129.webm,1675958955231,b,nurse,Slide106b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial130,,5f953_session1_listb_naming_trial130_nurse
1698,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,PennController,199,_Trial_,Start,1675958955234,b,devil,Slide37b.PNG,,,,
1699,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,Image,fixation_cross,Print,,1675958955235,b,devil,Slide37b.PNG,,,,
1700,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958955803,b,devil,Slide37b.PNG,,,,
1701,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958955804,b,devil,Slide37b.PNG,,,,
1702,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958957805,b,devil,Slide37b.PNG,,,,
1703,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958957805,b,devil,Slide37b.PNG,,,,
1704,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,Timer,blank_timer,End,End,1675958958806,b,devil,Slide37b.PNG,,,,
1705,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958958810,b,devil,Slide37b.PNG,,,,
1706,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,PennController,199,_Trial_,End,1675958958812,b,devil,Slide37b.PNG,,,,
1707,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,205,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-130.webm,1675958958812,b,devil,Slide37b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial131,,5f953_session1_listb_naming_trial131_devil
1708,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,PennController,252,_Trial_,Start,1675958958814,b,stapler,Slide92b.PNG,,,,
1709,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,Image,fixation_cross,Print,,1675958958815,b,stapler,Slide92b.PNG,,,,
1710,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958959380,b,stapler,Slide92b.PNG,,,,
1711,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958959381,b,stapler,Slide92b.PNG,,,,
1712,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958961384,b,stapler,Slide92b.PNG,,,,
1713,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958961385,b,stapler,Slide92b.PNG,,,,
1714,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,Timer,blank_timer,End,End,1675958962387,b,stapler,Slide92b.PNG,,,,
1715,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958962391,b,stapler,Slide92b.PNG,,,,
1716,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,PennController,252,_Trial_,End,1675958962394,b,stapler,Slide92b.PNG,,,,
1717,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,258,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-131.webm,1675958962394,b,stapler,Slide92b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial132,,5f953_session1_listb_naming_trial132_stapler
1718,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,PennController,179,_Trial_,Start,1675958962396,b,diamond,Slide17b.PNG,,,,
1719,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,Image,fixation_cross,Print,,1675958962397,b,diamond,Slide17b.PNG,,,,
1720,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958962961,b,diamond,Slide17b.PNG,,,,
1721,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958962962,b,diamond,Slide17b.PNG,,,,
1722,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958964964,b,diamond,Slide17b.PNG,,,,
1723,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958964965,b,diamond,Slide17b.PNG,,,,
1724,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,Timer,blank_timer,End,End,1675958965966,b,diamond,Slide17b.PNG,,,,
1725,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958965971,b,diamond,Slide17b.PNG,,,,
1726,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,PennController,179,_Trial_,End,1675958965972,b,diamond,Slide17b.PNG,,,,
1727,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,185,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-132.webm,1675958965972,b,diamond,Slide17b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial133,,5f953_session1_listb_naming_trial133_diamond
1728,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,Image,fixation_cross,Print,,1675958965973,b,lemon,Slide55b.PNG,,,,
1729,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,PennController,216,_Trial_,Start,1675958965973,b,lemon,Slide55b.PNG,,,,
1730,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958966530,b,lemon,Slide55b.PNG,,,,
1731,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958966533,b,lemon,Slide55b.PNG,,,,
1732,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958968533,b,lemon,Slide55b.PNG,,,,
1733,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958968533,b,lemon,Slide55b.PNG,,,,
1734,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,Timer,blank_timer,End,End,1675958969534,b,lemon,Slide55b.PNG,,,,
1735,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958969537,b,lemon,Slide55b.PNG,,,,
1736,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,PennController,216,_Trial_,End,1675958969539,b,lemon,Slide55b.PNG,,,,
1737,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,222,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-133.webm,1675958969539,b,lemon,Slide55b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial134,,5f953_session1_listb_naming_trial134_lemon
1738,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,Image,fixation_cross,Print,,1675958969541,b,ring,Slide96b.PNG,,,,
1739,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,PennController,256,_Trial_,Start,1675958969541,b,ring,Slide96b.PNG,,,,
1740,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958970101,b,ring,Slide96b.PNG,,,,
1741,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958970102,b,ring,Slide96b.PNG,,,,
1742,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958972102,b,ring,Slide96b.PNG,,,,
1743,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958972102,b,ring,Slide96b.PNG,,,,
1744,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,Timer,blank_timer,End,End,1675958973105,b,ring,Slide96b.PNG,,,,
1745,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958973109,b,ring,Slide96b.PNG,,,,
1746,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,PennController,256,_Trial_,End,1675958973110,b,ring,Slide96b.PNG,,,,
1747,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,262,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-134.webm,1675958973110,b,ring,Slide96b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial135,,5f953_session1_listb_naming_trial135_ring
1748,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,PennController,190,_Trial_,Start,1675958973115,b,king,Slide28b.PNG,,,,
1749,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,Image,fixation_cross,Print,,1675958973116,b,king,Slide28b.PNG,,,,
1750,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958973682,b,king,Slide28b.PNG,,,,
1751,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958973683,b,king,Slide28b.PNG,,,,
1752,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958975683,b,king,Slide28b.PNG,,,,
1753,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958975684,b,king,Slide28b.PNG,,,,
1754,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,Timer,blank_timer,End,End,1675958976685,b,king,Slide28b.PNG,,,,
1755,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958976689,b,king,Slide28b.PNG,,,,
1756,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,PennController,190,_Trial_,End,1675958976691,b,king,Slide28b.PNG,,,,
1757,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,196,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-135.webm,1675958976691,b,king,Slide28b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial136,,5f953_session1_listb_naming_trial136_king
1758,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,Image,fixation_cross,Print,,1675958976693,b,girl,Slide21b.PNG,,,,
1759,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,PennController,183,_Trial_,Start,1675958976693,b,girl,Slide21b.PNG,,,,
1760,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958977250,b,girl,Slide21b.PNG,,,,
1761,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958977251,b,girl,Slide21b.PNG,,,,
1762,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958979251,b,girl,Slide21b.PNG,,,,
1763,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958979252,b,girl,Slide21b.PNG,,,,
1764,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,Timer,blank_timer,End,End,1675958980257,b,girl,Slide21b.PNG,,,,
1765,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958980261,b,girl,Slide21b.PNG,,,,
1766,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,PennController,183,_Trial_,End,1675958980264,b,girl,Slide21b.PNG,,,,
1767,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,189,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-136.webm,1675958980264,b,girl,Slide21b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial137,,5f953_session1_listb_naming_trial137_girl
1768,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,PennController,186,_Trial_,Start,1675958980267,b,coffee,Slide24b.PNG,,,,
1769,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,Image,fixation_cross,Print,,1675958980268,b,coffee,Slide24b.PNG,,,,
1770,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958980832,b,coffee,Slide24b.PNG,,,,
1771,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958980833,b,coffee,Slide24b.PNG,,,,
1772,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,Timer,blank_timer,Start,Start,1675958982833,b,coffee,Slide24b.PNG,,,,
1773,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,Timer,list_b_naming_timer,End,End,1675958982833,b,coffee,Slide24b.PNG,,,,
1774,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,Timer,blank_timer,End,End,1675958983834,b,coffee,Slide24b.PNG,,,,
1775,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Stop,1675958983838,b,coffee,Slide24b.PNG,,,,
1776,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,PennController,186,_Trial_,End,1675958983840,b,coffee,Slide24b.PNG,,,,
1777,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,192,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Filename,5f9531aba2e73437e84922d0_session1_listb_naming-137.webm,1675958983840,b,coffee,Slide24b.PNG,,5f9531aba2e73437e84922d0_session1_listb_naming_trial138,,5f953_session1_listb_naming_trial138_coffee
1778,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,236,0,list_b_naming,,PennController,230,_Trial_,Start,1675958983842,b,strawberry,Slide69b.PNG,,,,
1779,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,236,0,list_b_naming,,Image,fixation_cross,Print,,1675958983843,b,strawberry,Slide69b.PNG,,,,
1780,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,236,0,list_b_naming,,MediaRecorder,5f9531aba2e73437e84922d0_session1_listb_naming,Recording,Start,1675958984410,b,strawberry,Slide69b.PNG,,,,
1781,1675959076,39d1bfacd5f6a48190c3156b3404f9cf,PennController,236,0,list_b_naming,,Timer,list_b_naming_timer,Start,Start,1675958984413,b,strawberry,Slide69b.PNG,,,,
